"plot","species","treat","burned","dmort","dbh_l","growth_z","n_size1_l","n_lg_l","f_eng","p_mpb","p_jpb","p_rtb","twi","srad","nba_eng_hl","nba_eng_nl","nba_rtb_hl","nba_rtb_nl","nba_mpb_hl","nba_mpb_nl","nba_jpb_hl","nba_jpb_nl"
"bc1","abco","bc",1,1,4.70592008908823,-0.490388347614211,0,0.693147180559945,0,0,0,0,3.78662858804067,1675310.8452381,-2.8576519669447,-6.90775527898214,-6.90775527898214,-2.8576519669447,-6.90775527898214,-2.8576519669447,-6.90775527898214,-2.8576519669447
"bc1","cade","bc",1,0,4.78665806203347,1.400576,0,0,0,0,0,0,4.05264254385912,1614407.65585443,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214
"bc1","cade","bc",1,0,2.90690105984738,0.4724796,2.70805020110221,0,0,0,0,0,4.00401705314841,1645032.27808544,-6.90775527898214,-1.7470899461079,-6.90775527898214,-1.7470899461079,-6.90775527898214,-1.7470899461079,-6.90775527898214,-1.7470899461079
"bc1","cade","bc",1,0,2.84490938381941,0.2238403,2.70805020110221,0,0,0,0,0,3.93570088308591,1645643.78445513,-6.90775527898214,-1.72964719404623,-6.90775527898214,-1.72964719404623,-6.90775527898214,-1.72964719404623,-6.90775527898214,-1.72964719404623
"bc1","cade","bc",1,0,4.97604384932664,0.09044224,1.09861228866811,0,0,0,0,0,4.19779391715321,1620081.78514377,-6.90775527898214,-3.55382161959484,-6.90775527898214,-3.55382161959484,-6.90775527898214,-3.55382161959484,-6.90775527898214,-3.55382161959484
"bc1","abco","bc",1,0,3.4904285153901,1.00574012394166,2.39789527279837,0,0,0,0,0,3.68020544589137,1593349.73801917,-6.90775527898214,-2.15023852588562,-6.90775527898214,-2.15023852588562,-6.90775527898214,-2.15023852588562,-6.90775527898214,-2.15023852588562
"bc1","cade","bc",1,0,3.05870707271538,0.5278681,2.83321334405622,1.38629436111989,0,0,0,0,3.89255315423766,1593561.0181962,-1.90498502001361,-1.32450006805918,-6.90775527898214,-0.882467376314044,-6.90775527898214,-0.882467376314044,-6.90775527898214,-0.882467376314044
"bc1","cade","bc",1,0,2.92316158071916,0.4650931,2.30258509299405,1.09861228866811,0,0,0,0,3.41422521728504,1576886.95490506,-2.74358686263481,-1.95648012616157,-6.90775527898214,-1.58623785119332,-6.90775527898214,-1.58623785119332,-6.90775527898214,-1.58623785119332
"bc1","cade","bc",1,0,2.65324196460721,0.0368787,3.29583686600433,0.693147180559945,0,0,0,0,4.05000449173034,1632159.9047619,-6.90775527898214,-0.705762878486157,-6.90775527898214,-0.705762878486157,-6.90775527898214,-0.705762878486157,-6.90775527898214,-0.705762878486157
"bc1","cade","bc",1,0,2.77881927199042,-0.03091197,3.55534806148941,0.693147180559945,0,0,0,0,3.90105955585649,1635634.10601266,-6.90775527898214,-0.557553757008231,-6.90775527898214,-0.557553757008231,-6.90775527898214,-0.557553757008231,-6.90775527898214,-0.557553757008231
"bc1","cade","bc",1,0,3.13113691056019,0.7899831,4.02535169073515,0,0,0,0,0,4.10643825439599,1639255.89936102,-6.90775527898214,-0.2841718004053,-6.90775527898214,-0.2841718004053,-6.90775527898214,-0.2841718004053,-6.90775527898214,-0.2841718004053
"bc1","cade","bc",1,0,2.83907846350861,0.3842019,4.15888308335967,0,0,0,0,0,4.11673959223226,1643066.92452077,-6.90775527898214,-0.179213010773372,-6.90775527898214,-0.179213010773372,-6.90775527898214,-0.179213010773372,-6.90775527898214,-0.179213010773372
"bc1","cade","bc",1,0,2.90690105984738,0.5093079,4.0943445622221,0,0,0,0,0,4.13919622199551,1643465.25079618,-6.90775527898214,-0.240427866055442,-6.90775527898214,-0.240427866055442,-6.90775527898214,-0.240427866055442,-6.90775527898214,-0.240427866055442
"bc1","cade","bc",1,0,2.68784749378469,0.08872401,4.06044301054642,0,0,0,0,0,4.08355731037772,1643786.21616242,-6.90775527898214,-0.310875145780011,-6.90775527898214,-0.310875145780011,-6.90775527898214,-0.310875145780011,-6.90775527898214,-0.310875145780011
"bc1","cade","bc",1,0,2.73436750941958,0.05030347,4.17438726989564,0,0,0,0,0,4.06053493978097,1647934.64156151,-5.37493339200892,-0.207744765778889,-6.90775527898214,-0.203285051314233,-6.90775527898214,-0.203285051314233,-6.90775527898214,-0.203285051314233
"bc1","cade","bc",1,0,2.67414864942653,0.05207274,4.14313472639153,0,0,0,0,0,4.07438072753258,1645534.13221154,-6.90775527898214,-0.201464069255481,-6.90775527898214,-0.201464069255481,-6.90775527898214,-0.201464069255481,-6.90775527898214,-0.201464069255481
"bc1","cade","bc",1,0,3.09104245335832,0.6890256,4.29045944114839,0,0,0,0,0,4.13592050637409,1644576.46178344,-6.90775527898214,-0.0867002272926268,-6.90775527898214,-0.0867002272926268,-6.90775527898214,-0.0867002272926268,-6.90775527898214,-0.0867002272926268
"bc1","cade","bc",1,0,2.30258509299405,-0.4177347,4.29045944114839,0,0,0,0,0,4.1280463775502,1644135.3034019,-6.90775527898214,-0.0543427269740427,-6.90775527898214,-0.0543427269740427,-6.90775527898214,-0.0543427269740427,-6.90775527898214,-0.0543427269740427
"bc1","cade","bc",1,0,2.73436750941958,-0.06809496,4.23410650459726,0,0,0,0,0,4.2058045424712,1646428.75080128,-6.90775527898214,-0.090872856003451,-6.90775527898214,-0.090872856003451,-6.90775527898214,-0.090872856003451,-6.90775527898214,-0.090872856003451
"bc1","abco","bc",1,0,3.60277675506052,1.1781109847176,2.63905732961526,1.09861228866811,0,0,0,0,3.09853760721073,1646934.35263578,-2.01364396523515,-0.341536988008658,-6.90775527898214,-0.170576607094316,-6.90775527898214,-0.170576607094316,-6.90775527898214,-0.170576607094316
"bc1","abco","bc",1,0,2.72785282839839,-0.020631384991086,1.6094379124341,1.38629436111989,1,0,0,0,2.94770721615548,1678982.82768139,-1.54485518555487,-0.432710275950081,-6.90775527898214,-0.149554872264459,-6.90775527898214,-0.149554872264459,-6.90775527898214,-0.149554872264459
"bc1","abco","bc",1,0,3.03013370027132,0.177024414051431,1.09861228866811,1.38629436111989,0,0,0,0,2.96564095452007,1684904.59556452,-1.63116729677506,-0.453059601029942,-6.90775527898214,-0.185870352446959,-6.90775527898214,-0.185870352446959,-6.90775527898214,-0.185870352446959
"bc1","cade","bc",1,0,4.49869794147757,1.17721,1.6094379124341,1.09861228866811,0,0,0,0,3.0151488736135,1678120.46765176,-1.46220027931805,-6.90775527898214,-6.90775527898214,-1.46220027931805,-6.90775527898214,-1.46220027931805,-6.90775527898214,-1.46220027931805
"bc1","abco","bc",1,0,3.38439026334577,0.624596318207121,1.38629436111989,0.693147180559945,1,0,0,0,2.91227195366094,1688717.73214286,-2.89609845235445,-0.453059601029942,-6.90775527898214,-0.37118171676253,-6.90775527898214,-0.37118171676253,-6.90775527898214,-0.37118171676253
"bc1","abco","bc",1,1,3.15273602236366,-0.640224604695464,1.38629436111989,1.09861228866811,0,0,0,0,3.20129013834875,1684006.98655063,-1.83854488024862,-6.90775527898214,-6.90775527898214,-1.83854488024862,-6.90775527898214,-1.83854488024862,-6.90775527898214,-1.83854488024862
"bc1","abco","bc",1,0,3.11351530921037,0.651229779894505,1.6094379124341,1.09861228866811,1,0,0,0,3.17921141669864,1685035.16547619,-1.56519910044868,-6.90775527898214,-6.90775527898214,-1.56519910044868,-6.90775527898214,-1.56519910044868,-6.90775527898214,-1.56519910044868
"bc1","abco","bc",1,0,3.30688670219091,1.07082833881713,1.79175946922805,0.693147180559945,0,0,0,0,3.18092183706461,1694538.78416399,-1.65928711003153,-6.90775527898214,-6.90775527898214,-1.65928711003153,-6.90775527898214,-1.65928711003153,-6.90775527898214,-1.65928711003153
"bc1","abco","bc",1,0,3.25809653802148,0.735942330275237,1.79175946922805,1.38629436111989,0,0,0,0,3.27309140496361,1662961.79073482,-0.311763926183322,0.312133228137683,-6.90775527898214,0.740741899850748,-6.90775527898214,0.740741899850748,-6.90775527898214,0.740741899850748
"bc1","cade","bc",1,0,2.76631910922619,-0.1157981,1.6094379124341,1.6094379124341,0,0,0,0,3.39435951876792,1662269.86783439,-0.241765072758097,0.297496413439935,-6.90775527898214,0.756461910858385,-6.90775527898214,0.756461910858385,-6.90775527898214,0.756461910858385
"bc1","abco","bc",1,0,4.47619980469113,0.211273683979955,1.6094379124341,1.38629436111989,0,0,0,0,3.39901597234938,1658877.7202381,-2.0269854788496,0.312133228137683,-6.90775527898214,0.40350902796353,-6.90775527898214,0.40350902796353,-6.90775527898214,0.40350902796353
"bc1","pije","bc",1,0,4.67095792652609,0.5287662,0.693147180559945,1.09861228866811,0,0,0,0,3.91209992166525,1694856.41653355,-0.398744062223223,-6.90775527898214,-6.90775527898214,-0.398744062223223,-6.90775527898214,-0.398744062223223,-6.90775527898214,-0.398744062223223
"bc1","abco","bc",1,0,4.65014355163082,0.418811048888885,0,0,0,0,0,0,3.12775087864241,1672356.84463722,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214
"bc1","abco","bc",1,0,3.19458313229916,0.182516238963394,1.6094379124341,1.38629436111989,0,0,0,0,3.10902294290217,1669157.71914557,-1.46960871840734,-3.87024933749272,-6.90775527898214,-1.3868199484167,-6.90775527898214,-1.3868199484167,-6.90775527898214,-1.3868199484167
"bc1","abco","bc",1,0,4.78832472908594,4.12606339381644,0,0,1,0,0,0,2.9810867566651,1694930.76317891,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214
"bc1","abco","bc",1,0,4.45667017766965,-0.101949916087776,1.94591014905531,1.09861228866811,0,0,0,0,4.09618289372589,1688994.47389241,-1.56068637282011,-0.0696763628711228,-0.108998204922808,-1.40260470332454,-6.90775527898214,0.132507444193212,-0.108998204922808,-1.40260470332454
"bc1","abco","bc",1,1,4.61611012602643,0.215514465470942,0,1.6094379124341,0,0,0,0,3.9283661686101,1710953.17273463,0.909678254594985,-6.90775527898214,-6.90775527898214,0.909678254594985,-6.90775527898214,0.909678254594985,-6.90775527898214,0.909678254594985
"bc1","abco","bc",1,1,4.46129981556839,0.00386314854034087,0,1.6094379124341,0,0,0,0,3.84804257135543,1716736.30198413,0.992234410153629,-6.90775527898214,-6.90775527898214,0.992234410153629,-6.90775527898214,0.992234410153629,-6.90775527898214,0.992234410153629
"bc1","abco","bc",1,1,4.36944785246702,-0.242004033679245,0,1.6094379124341,0,0,0,0,4.00134490511288,1710370.69888179,1.02822173870493,-6.90775527898214,-6.90775527898214,1.02822173870493,-6.90775527898214,1.02822173870493,-6.90775527898214,1.02822173870493
"bc1","abco","bc",1,0,2.62466859216316,-0.204428227672734,0.693147180559945,1.79175946922805,0,0,0,0,4.51215285687219,1711713.4968254,0.570048154330534,-6.90775527898214,-6.90775527898214,0.570048154330534,-6.90775527898214,0.570048154330534,-6.90775527898214,0.570048154330534
"bc1","abco","bc",1,0,4.45550941143368,0.00894918091678409,1.09861228866811,1.79175946922805,0,0,0,0,4.42258295208026,1715381.56528662,0.754064873591522,-6.90775527898214,-6.90775527898214,0.754064873591522,-6.90775527898214,0.754064873591522,-6.90775527898214,0.754064873591522
"bc1","abco","bc",1,1,4.35799005684564,0.11261110693059,0.693147180559945,1.94591014905531,0,0,0,0,3.91481162237514,1723280.87619427,1.45823416804405,-6.90775527898214,-6.90775527898214,1.45823416804405,-6.90775527898214,1.45823416804405,-6.90775527898214,1.45823416804405
"bc1","abco","bc",1,0,4.68675017298051,-0.332657353523146,0,1.94591014905531,0,0,0,0,3.89087061885791,1720968.01621835,1.34493445226216,-6.90775527898214,-6.90775527898214,1.34493445226216,-6.90775527898214,1.34493445226216,-6.90775527898214,1.34493445226216
"bc1","abco","bc",1,1,4.67002115830771,-0.127093430386993,0,1.38629436111989,0,0,0,0,3.57972958114496,1732262.81727707,0.840299887736677,-6.90775527898214,-6.90775527898214,0.840299887736677,-6.90775527898214,0.840299887736677,-6.90775527898214,0.840299887736677
"bc1","abco","bc",1,1,3.3178157727231,-0.341057548908966,0,1.09861228866811,0,0,0,0,3.68967029845216,1721509.38545016,-0.0423375889117613,-6.90775527898214,-6.90775527898214,-0.0423375889117613,-6.90775527898214,-0.0423375889117613,-6.90775527898214,-0.0423375889117613
"bc1","abco","bc",1,0,4.6802776584749,0.350047896548674,0,1.6094379124341,0,0,0,0,3.75767020059702,1711487.01722756,0.841367256771353,-6.90775527898214,-6.90775527898214,0.841367256771353,-6.90775527898214,0.841367256771353,-6.90775527898214,0.841367256771353
"bc1","abco","bc",1,0,4.44734610079452,0.31738619961111,0,1.38629436111989,0,0,0,0,3.81995474111539,1710969.0399361,0.568339630042121,-6.90775527898214,-6.90775527898214,0.568339630042121,-6.90775527898214,0.568339630042121,-6.90775527898214,0.568339630042121
"bc1","abco","bc",1,0,4.61512051684126,0.567388887976641,0,1.38629436111989,0,0,0,0,3.78286468030546,1712015.59105431,0.429819995252953,-6.90775527898214,-6.90775527898214,0.429819995252953,-6.90775527898214,0.429819995252953,-6.90775527898214,0.429819995252953
"bc1","abco","bc",1,0,3.87743156065853,0.110191375808228,0.693147180559945,1.09861228866811,0,0,0,0,3.66140159707481,1716982.81709265,-0.125219829560661,-6.90775527898214,-6.90775527898214,-0.125219829560661,-6.90775527898214,-0.125219829560661,-6.90775527898214,-0.125219829560661
"bc1","abco","bc",1,0,4.59814557105113,-0.348917965131687,0.693147180559945,1.09861228866811,0,0,0,0,3.57845342102863,1712998.28470032,-1.23388062776829,-6.90775527898214,-6.90775527898214,-1.23388062776829,-6.90775527898214,-1.23388062776829,-6.90775527898214,-1.23388062776829
"bc1","abco","bc",1,0,3.02042488614436,0.22820177224711,0.693147180559945,0,0,0,0,0,3.4875046366737,1721401.97539683,-3.03369102731309,-6.90775527898214,-6.90775527898214,-3.03369102731309,-6.90775527898214,-3.03369102731309,-6.90775527898214,-3.03369102731309
"bc1","abco","bc",1,1,3.70130197411249,-0.581787936144239,0,1.38629436111989,1,0,0,0,3.49096807028158,1692489.77316294,0.26660920433271,-6.90775527898214,-6.90775527898214,0.26660920433271,-6.90775527898214,0.26660920433271,-6.90775527898214,0.26660920433271
"bc1","abco","bc",1,1,4.39321382406445,-0.0509590784174927,0,1.38629436111989,1,0,0,0,3.48962741789382,1695095.72988959,-0.0829740242955667,-6.90775527898214,-6.90775527898214,-0.0829740242955667,-6.90775527898214,-0.0829740242955667,-6.90775527898214,-0.0829740242955667
"bc1","abco","bc",1,1,3.23474917402449,-0.0846072100348705,0,1.38629436111989,0,0,0,0,3.67464260945592,1715239.25,0.827416216683595,-6.90775527898214,-6.90775527898214,0.827416216683595,-6.90775527898214,0.827416216683595,-6.90775527898214,0.827416216683595
"bc1","abco","bc",1,1,4.68951133442184,-0.337782008550279,0,0.693147180559945,0,0,0,0,3.01045397431904,1593239.08199357,-6.90775527898214,-0.173629593432369,-0.173629593432369,-6.90775527898214,-0.173629593432369,-6.90775527898214,-6.90775527898214,-0.173629593432369
"bc1","abco","bc",1,0,3.35689712276558,0.849449868684474,0,0,0,0,0,0,3.22910600070712,1682870.45213608,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214
"bc1","pila","bc",1,1,4.63860496207433,-1.763827,0,0.693147180559945,0,0,0,0,3.22896884846839,1597461.98128981,-0.0719320116737859,-6.90775527898214,-6.90775527898214,-0.0719320116737859,-6.90775527898214,-0.0719320116737859,-6.90775527898214,-0.0719320116737859
"bc1","abco","bc",1,0,3.32503602069659,0.304026035240637,1.79175946922805,0.693147180559945,1,0,0,0,3.62832843529066,1582807.28858521,-2.01928335295582,-4.78084734178524,-6.90775527898214,-1.96511725215124,-6.90775527898214,-1.96511725215124,-6.90775527898214,-1.96511725215124
"bc1","abco","bc",1,1,4.39444915467244,-0.463529097336636,1.09861228866811,1.09861228866811,1,0,0,0,4.01908291071749,1666487.16413738,0.0549338108835347,-3.34379613380877,-6.90775527898214,0.0868869628171742,-6.90775527898214,0.0868869628171742,-6.90775527898214,0.0868869628171742
"bc1","cade","bc",1,0,3.03974915897077,-0.1336571,0.693147180559945,1.38629436111989,0,0,0,0,3.93486303148546,1678526.0727492,0.148599325418737,-6.90775527898214,-6.90775527898214,0.148599325418737,-6.90775527898214,0.148599325418737,-6.90775527898214,0.148599325418737
"bc1","cade","bc",1,0,3.34286180464919,0.1362183,0,0,0,0,0,0,3.57060983345943,1664594.74253145,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214,-6.90775527898214
"bc1","abco","bc",1,1,4.54329478227,-0.411125228398125,0,1.09861228866811,0,0,0,0,3.5705798141826,1679906.28858521,-0.0761831668507926,-6.90775527898214,-6.90775527898214,-0.0761831668507926,-6.90775527898214,-0.0761831668507926,-6.90775527898214,-0.0761831668507926
"bc1","abco","bc",1,0,3.24649099190117,0.257381765833229,2.83321334405622,1.38629436111989,0,0,0,0,3.70683112205603,1681873.93830128,-0.349808899121488,-6.90775527898214,-6.90775527898214,-0.349808899121488,-6.90775527898214,-0.349808899121488,-6.90775527898214,-0.349808899121488
"bc1","abco","bc",1,0,2.29253475714054,-0.446884011045976,3.04452243772342,2.07944154167984,1,0,0,0,3.56461564105028,1674661.81130573,0.160091794943291,-6.90775527898214,-6.90775527898214,0.160091794943291,-6.90775527898214,0.160091794943291,-6.90775527898214,0.160091794943291
"bc1","abco","bc",1,0,3.25037449192757,0.40569401859196,3.17805383034795,1.94591014905531,0,0,0,0,3.18796292535818,1673432.71457006,0.189787965413467,-6.90775527898214,-6.90775527898214,0.189787965413467,-6.90775527898214,0.189787965413467,-6.90775527898214,0.189787965413467
"bc1","abco","bc",1,0,3.23474917402449,0.220869495609791,2.30258509299405,1.6094379124341,0,0,0,0,3.2393584215791,1674318.97287736,0.299887681963996,-6.90775527898214,-6.90775527898214,0.299887681963996,-6.90775527898214,0.299887681963996,-6.90775527898214,0.299887681963996
"bc1","abco","bc",1,0,3.19867311755068,0.0721574995300358,0.693147180559945,1.09861228866811,0,0,0,0,3.42867748932884,1721061.24723975,-0.00848755369452169,-6.90775527898214,-6.90775527898214,-0.00848755369452169,-6.90775527898214,-0.00848755369452169,-6.90775527898214,-0.00848755369452169
"bc1","abco","bc",1,0,3.44041809481544,0.75858316616745,1.6094379124341,1.6094379124341,1,0,0,0,4.04216316028144,1693329.22324281,0.300472250115234,-0.0696763628711228,-0.108998204922808,0.32675375615938,-6.90775527898214,0.825136408766217,-0.108998204922808,0.32675375615938
"bc1","abma","bc",1,1,4.09933210373314,-1.646724,1.09861228866811,1.09861228866811,1,0,0,0,3.92924588362887,1671004.1744373,0.13164520723224,-3.34379613380877,-6.90775527898214,0.161273444092734,-6.90775527898214,0.161273444092734,-6.90775527898214,0.161273444092734
"bc1","abco","bc",1,0,4.48413185761104,-1.71557338841706,1.6094379124341,0.693147180559945,0,0,0,0,4.06023682007069,1671729.34405145,-1.22229634980312,-3.01697945675884,-6.90775527898214,-1.07147824786364,-6.90775527898214,-1.07147824786364,-6.90775527898214,-1.07147824786364
"bc1","cade","bc",1,0,2.55722731136763,-0.5406909,1.6094379124341,1.38629436111989,0,0,0,0,4.29264158579954,1662174.82683121,0.302017237585338,1.16188630468721,-6.90775527898214,1.51458657753835,-6.90775527898214,1.51458657753835,-6.90775527898214,1.51458657753835
"bc1","abco","bc",1,0,3.25424296870549,0.318427076846282,0,1.09861228866811,0,0,0,0,3.84090556600426,1706630.61708861,-2.68886807215767,0.277633588717776,-6.90775527898214,0.327114492039827,-6.90775527898214,0.327114492039827,-6.90775527898214,0.327114492039827
