"plot","cade","abma","abco","pije","pila","abma_abco","pije_pila","species","treat","burned","dmort","dbh_s","growth_z","n_size1_s","n_lg_s","f_eng","p_mpb","p_jpb","p_rtb","nba_eng_hs","nba_eng_ns","nba_rtb_hs","nba_rtb_ns","nba_mpb_hs","nba_mpb_ns","nba_jpb_hs","nba_jpb_ns","twi_s","srad_s","p_rtbmpb","p_rtbjpb"
"un3",0,0,1,0,0,1,0,"abco","un",0,0,0.382020098973351,0.4036936,0.563508946756834,0.548063991363876,0,0,0,0,0.59502513489764,0.939945131232724,1.20738402687364,0.607697174095322,1.48583234575531,0.560866707619862,-0.461223196874152,0.703673276215043,0.325858388552759,-1.12232430428819,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,1,-0.2137565980467,-0.2837793,0.457354596051146,0.744209592531443,0,0,0,0,0.616103025013578,0.939945131232724,1.20738402687364,0.627287463120151,1.48583234575531,0.582315742730419,-0.461223196874152,0.717618108336241,0.458645952671012,-1.01930804102368,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,1,-0.454584384837483,-0.4857196,0.208822289716683,0.548063991363876,1,0,0,0,0.61076190762163,0.79588254118423,1.20738402687364,0.456756759731795,1.48583234575531,0.395604916781458,-0.461223196874152,0.601316383900605,0.150541664002706,-1.37580706860986,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,-1.1417397135964,-0.5465221,0.340006405620333,1.21198947040586,0,0,0,0,0.867902256424887,0.948054315168476,1.20738402687364,0.882725541560296,1.48583234575531,0.86199003983199,-0.461223196874152,0.912158305179977,1.32468697421497,-0.13192308845577,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,0.836589130444292,0.4858821,0.660420276137442,0.744209592531443,0,0,0,0,0.820412389837363,0.937398519360658,1.20738402687364,0.825126635644005,1.48583234575531,0.798926092497556,-0.461223196874152,0.866336063065515,1.16920316752355,-0.00698505325195735,0,0
"un3",0,0,0,0,1,0,1,"pila","un",0,0,1.72659520799473,1.090852,0.660420276137442,0.744209592531443,0,0,0,0,0.864047853479332,0.557649805917947,-0.999802685644583,0.870152710063584,-0.819107301294472,0.848224285591697,-0.461223196874152,0.731853680988728,0.820973345869927,0.0248913585896368,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,1,-0.703561478396846,-0.4450487,0.660420276137442,0.917222274284302,1,0,0,0,0.842183461385966,0.939945131232724,1.20738402687364,0.849634238846727,1.48583234575531,0.825759001440579,-0.461223196874152,0.885701814745785,0.46070293993633,0.179163675565729,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,1.30560637385146,0.4224025,0.340006405620333,0.548063991363876,0,0,0,0,0.796170336326202,0.79588254118423,1.20738402687364,0.684902443703257,1.48583234575531,0.645397289912024,-0.461223196874152,0.759471622132693,0.595014558509206,0.698394971880844,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,-0.561515426206879,-0.1060531,0.457354596051146,0.548063991363876,0,0,0,0,0.763250042836183,0.943918969361336,1.21645906026843,0.767196907984023,1.49530929854382,0.735499934723717,-0.461223196874152,0.826149151944889,0.107412805426964,0.74014926650289,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,-0.482196824693108,-0.005674521,0.208822289716683,0.744209592531443,0,0,0,0,0.805156103873769,0.937275634777166,1.21016453742135,0.807659547234212,1.48873600087616,0.779801709385801,-0.461223196874152,0.854041700605204,-0.104816601572368,0.787037643179734,0,0
"un3",0,1,0,0,0,1,0,"abma","un",0,1,2.02394277385233,-0.04145442,0.563508946756834,1.45737688994616,1,0,0,0,0.775626941669145,0.939389840023782,1.21016453742135,0.779634474200412,1.48873600087616,0.749117589579501,-0.461223196874152,0.832353894579192,0.0523366360977538,0.760535782787925,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,-0.614811035616327,-0.1505837,0.563508946756834,0.548063991363876,0,0,0,0,0.955589825110077,-0.425138818404051,-0.297418218515154,0.883579995262358,-0.0856152969359171,0.862925564950207,-0.461223196874152,0.747598956149625,0.730129721659803,0.700977911376755,0,0
"un3",0,0,0,0,1,0,1,"pila","un",0,0,-1.17821401802935,-0.6884186,0.563508946756834,0.548063991363876,0,0,0,0,0.958787950664162,-0.538814853100454,-0.999802685644583,0.887508327153814,-0.819107301294472,0.867226620874342,-0.461223196874152,0.750080880835204,0.872885622730133,0.674564132317457,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,1.45166645493686,0.5533452,0.208822289716683,1.07198739188582,0,0,0,0,0.9489981069841,0.677359834268411,1.09084069963898,0.875483769788361,-0.0856152969359171,0.980352330310183,2.43582773517001,0.739118533098455,1.79575150433128,0.592548259495944,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,1,0.990210838529681,-0.08961003,-0.563189567221186,0.917222274284302,1,0,0,0,0.916843958708266,-1.59166647582598,-0.999802685644583,0.831772749096377,-0.819107301294472,0.806202795797236,-0.461223196874152,0.691546314502579,-1.2664061069949,0.589323411350363,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,1,-1.46950423956285,-0.6912612,-0.314657260886723,1.33980135428278,1,0,0,0,1.05889981643981,0.673143737011735,1.08681783612142,1.01055771058817,-0.819107301294472,1.10458755078568,2.43582773517001,0.879309688499215,1.60476985043525,0.65200143914858,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,1.23405791002053,0.7200432,-0.563189567221186,1.21198947040586,0,0,0,0,0.950902681158848,0.662450626349272,1.08681783612142,0.873881118225902,-0.819107301294472,0.978905928971589,2.43582773517001,0.735769326300012,0.738476667606143,0.643645071833716,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,0.105073952176475,-0.0405579,-0.314657260886723,1.07198739188582,0,0,0,0,0.962234001940346,0.678360688893506,1.08681783612142,0.893653913449116,-0.819107301294472,0.996798313305755,2.43582773517001,0.756535092690412,1.05344496206763,0.757720020334298,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,-0.375304787887587,-0.472199,-0.111591580800427,1.33980135428278,0,0,0,0,0.739218467299363,0.724920577153377,1.14464583503761,0.61216616315024,0.808216232935436,0.752729273722834,2.43582773517001,0.500184918766862,1.03265506783313,0.891322891358374,0,0
"un3",0,0,0,0,1,0,1,"pila","un",0,0,2.40557978746252,0.4773147,-0.883603437738295,0.0538165501360088,0,0,0,0,0.574033757948511,-1.59166647582598,-0.999802685644583,0.407940689749368,-0.819107301294472,0.342157129580085,-0.461223196874152,0.246429808019512,-1.85703726994282,-0.292478732325418,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,0.452238510738363,0.8910276,-2.10721328109692,-0.696540329216849,0,0,0,0,0.248562567047764,-1.59166647582598,-0.999802685644583,0.00554564785194149,-0.819107301294472,-0.0984175536740818,-0.461223196874152,-0.17617313417284,-2.26251702572047,-0.397197007584728,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,-0.489198554233109,0.1210754,-0.563189567221186,-0.273961249218371,0,0,0,0,-2.90120525764799,0.874911109771304,1.27013872764466,-1.59288061797982,0.886875379158525,0.144637702710849,2.62234321065129,-0.944579832589621,-1.01543614811296,0.45547060119966,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,-1.53382427211729,-0.6802513,-0.563189567221186,-0.273961249218371,0,0,0,0,-2.90120525764799,0.880898040089537,1.27013872764466,-1.38409259230626,0.886875379158525,0.157522421573253,2.62234321065129,-0.885863649760002,-1.34205541166094,-0.00351535686187571,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,-0.25943662719286,-0.1730133,-0.563189567221186,-0.273961249218371,0,0,0,0,-2.90120525764799,0.87152898752853,1.27013872764466,-1.75147861249719,0.886875379158525,0.137343838705934,2.62234321065129,-0.979862326234271,-1.34205541166094,-0.00351535686187571,0,0
"un3",0,0,0,0,1,0,1,"pila","un",0,0,0.644287614779391,0.3819351,-0.563189567221186,-0.696540329216849,0,0,0,0,-2.90120525764799,0.830372748221388,1.22115686843232,-1.40571055728932,-0.819107301294472,0.155983395744402,2.62234321065129,-1.65830129774981,-1.02449603431442,-0.445323049839263,0,0
"un3",0,0,0,1,0,0,1,"pije","un",0,0,1.5691587761583,-0.2885321,-0.563189567221186,-0.696540329216849,0,0,0,0,-2.90120525764799,0.55737120146461,0.941690084461439,-1.40571055728932,0.886875379158525,-0.617513360104426,2.01517846286764,-0.89265380104053,-1.1343932044212,-0.198797622626223,0,0
"un3",0,0,0,1,0,0,1,"pije","un",0,0,0.927981137470597,0.4259942,-0.563189567221186,-0.696540329216849,0,0,0,0,-2.90120525764799,0.797222897214827,1.18830192349351,-1.40571055728931,0.886875379158525,-0.0259612064285808,2.48717681579336,-0.89265380104053,-1.24845679615579,-0.193095062204441,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,-1.1417397135964,-0.6170325,0.457354596051146,1.33980135428278,0,0,0,0,0.873947457873863,0.7061691310064,0.336498146899203,0.916433600372322,0.57637625786563,0.898896352753227,-0.461223196874152,0.792537408208901,0.799525681384904,0.336874491738521,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,-0.607053559009925,-0.5031358,0.563508946756834,0.917222274284302,0,0,0,0,0.443544105043916,0.668232686485205,-0.999802685644583,0.5348715650846,-0.819107301294472,0.481131332473591,-0.461223196874152,0.379735032454641,0.438857836973358,0.52580574837516,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,-0.854813062633241,-0.5384556,0.563508946756834,0.917222274284302,0,0,0,0,0.773922237666474,0.629237889753878,-0.999802685644583,0.802594789948764,-0.819107301294472,0.774256402897247,-0.461223196874152,0.660903065707051,0.434174398057806,0.592921777213935,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,0.666302597072308,0.2853287,0.832109862302302,0.548063991363876,0,0,0,0,0.858949042001622,0.341745620153779,-0.999802685644583,0.818911638317722,-0.819107301294472,0.792121410050323,-0.461223196874152,0.678039330844696,0.222541007475691,0.666646429772351,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,-0.312954604145193,-0.483083,0.457354596051146,0.744209592531443,0,0,0,0,0.79968957798638,0.416517553070089,0.336498146899203,0.752525999208731,0.57637625786563,0.719437035548203,-0.461223196874152,0.624161959545166,0.359733923309474,0.418089136220156,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,1.06329698391845,0.8795839,0.340006405620333,0.0538165501360088,0,0,0,0,0.812679563526046,-0.281800922231423,-0.999802685644583,0.714134578971925,-0.819107301294472,0.677402999217258,-0.461223196874152,0.568000466188199,0.337989737269753,0.874186190009544,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,0.289090060732871,-0.07131851,0.208822289716683,-0.696540329216849,0,0,0,0,0.572797402956258,-1.59166647582598,-0.999802685644583,0.406412127059901,-0.819107301294472,0.340483535344006,-0.461223196874152,0.244824482350367,-1.88808049318195,0.50459006867226,0,0
"un3",0,1,0,0,0,1,0,"abma","un",0,1,-0.599345025799326,-0.1573003,-0.314657260886723,-0.696540329216849,0,0,0,0,0.525988599871181,-1.59166647582598,-0.999802685644583,0.348540245292239,-0.819107301294472,0.277120711938221,-0.461223196874152,0.184046329145746,-1.89676273226189,0.573562182891347,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,1,-0.720414138150383,-0.2829875,-0.314657260886723,-0.696540329216849,1,0,0,0,0.527425289637202,-1.59166647582598,-0.999802685644583,0.350316491100636,-0.819107301294472,0.279065489713628,-0.461223196874152,0.185911776346949,-1.71913726473786,0.531896108360912,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,-0.319048374687617,0.1379937,-0.314657260886723,-0.696540329216849,0,0,0,0,-0.0902879563570857,-1.59166647582598,-0.999802685644583,-0.413390879786967,-0.819107301294472,-0.557103195270933,-0.461223196874152,-0.616148259952796,-1.76007795678976,0.227901863418357,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,-0.41430166607347,0.004597688,-0.314657260886723,-1.29213209096819,0,0,0,0,-0.42931283161608,-1.59166647582598,-0.999802685644583,-0.832542966663115,-0.819107301294472,-1.01602484857961,-0.461223196874152,-1.05634977015201,-1.88291355279232,0.141626333491885,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,1.22373279115638,-0.2580954,0.749570057191825,0.548063991363876,1,0,0,0,0.806973715866937,0.341745620153779,-0.999802685644583,0.760966571780827,-0.819107301294472,0.728678458031691,-0.461223196874152,0.617184317600608,0.198393087670363,0.698784001212409,0,0
"un3",0,1,0,0,0,1,0,"abma","un",0,0,-0.202598543683872,0.09839593,0.749570057191825,1.07198739188582,0,0,0,0,-0.101453042968478,1.34380508980169,1.55892832784573,0.651743817717407,1.8529460078707,0.609092540549374,-0.461223196874152,1.03241385186802,-0.348828436037827,-0.160206860633674,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,0.285370732256384,0.1036389,0.832109862302302,1.07198739188582,0,0,0,0,0.696345782827754,0.749545149348657,0.336498146899203,0.772127473980849,0.57637625786563,0.740898317720864,-0.461223196874152,0.644242866298857,0.330832762710138,-0.0930591844863769,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,-0.0710955638158916,-0.118057,0.563508946756834,1.21198947040586,0,0,0,0,0.748841927176532,0.68760738521736,0.336498146899203,0.78848030125,0.57637625786563,0.758802717487928,-0.461223196874152,0.661007856610836,0.315496521919727,0.0364252528164585,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,-0.933034871143391,-0.7697054,0.208822289716683,0.917222274284302,0,0,0,0,0.234079006632455,1.33899744337715,1.56122289746876,0.722620835440431,1.85534220048415,0.686694440130634,-0.461223196874152,1.06790296517138,-0.966144983659631,-0.305228938313726,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,-1.7698650184283,-0.763255,0.457354596051146,1.33980135428278,0,0,0,0,0.342800094536611,1.34915830281109,1.56723037885861,0.783511344443557,1.86161574406605,0.753362301123007,-0.461223196874152,1.10399824986287,-0.774503155372645,-0.225638112011724,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,0.89450511297424,0.9531468,0.563508946756834,1.21198947040586,0,0,0,0,0.184707036471034,1.3505215630331,1.56723037885861,0.730175743594096,1.86161574406605,0.694966165475758,-0.461223196874152,1.07783791329943,-0.751092827856045,-0.23019951947142,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,1.06329698391845,-1.141794,-0.314657260886723,0.0538165501360088,0,0,0,0,-0.572025753362136,0.538933896732671,-0.280201022454371,-0.118692961384213,-0.0676355775100734,-0.23444404558625,-0.461223196874152,-0.297374284202927,-0.0171253122391173,-0.200739921058111,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,0.340005697061324,-0.07542637,0.208822289716683,0.744209592531443,0,0,0,0,0.315029649258398,0.79253078251784,-0.280201022454371,0.543098361731697,-0.0676355775100734,0.490138695759929,-0.461223196874152,0.391455719777541,-0.91557937677235,-0.196409645943995,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,0.711807470535992,0.3992448,0.208822289716683,0.744209592531443,0,0,0,0,0.315029649258398,0.669197742067498,0.377156519510745,0.412724924660517,0.618835327814427,0.347395297452765,-0.461223196874152,0.282826172179242,-0.948836540096616,-0.191951869767857,0,0
"un3",0,1,0,0,0,1,0,"abma","un",0,1,1.1266565823919,0.8377308,0.208822289716683,1.07198739188582,1,0,0,0,0.613168050258098,0.72486344514961,0.336498146899203,0.68699270738835,0.57637625786563,0.647685879892247,-0.461223196874152,0.557147891610811,-1.25516011358526,-0.267996196136394,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,-0.230687101670227,-0.2297622,0.340006405620333,1.21198947040586,0,0,0,0,0.708622093264123,0.746257932223741,0.389004224983483,0.77840998374961,0.57637625786563,0.750628258614517,0.649628743511737,0.650682429197555,-1.15656112640469,-0.358129405668875,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,-0.127221436018782,-0.17786,0.457354596051146,1.21198947040586,0,0,0,0,0.715653515842242,0.750225315615937,0.336498146899203,0.789308921140161,0.57637625786563,0.759709957656507,-0.461223196874152,0.661857650801144,-1.0677119829188,-0.364313291654299,0,0
"un3",0,0,0,0,1,0,1,"pila","un",0,1,0.0788915546752236,-0.9736963,0.749570057191825,0.917222274284302,0,0,0,0,0.733919716499375,0.674813692778135,-0.199704064728293,0.780779744672823,-0.819107301294472,0.753211606272614,0.649628743511737,0.637992489388315,-0.56473522848201,-0.252446017622975,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,1,1.77486729593386,-0.06669348,0.563508946756834,0.548063991363876,0,0,0,0,0.199610617490131,0.45524459196461,0.580051997819166,0.123443523928646,0.57637625786563,0.0829365101526017,1.45052308479297,-0.00799562733460409,-0.268490404736578,-0.150684567322222,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,0.192531268052123,-0.2797737,0.749570057191825,0.744209592531443,0,0,0,0,0.644263944711831,0.664985894071696,0.336498146899203,0.681211096302378,0.57637625786563,0.641355703802378,-0.461223196874152,0.551245107404698,-0.0949710431998111,0.0226188066828804,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,1,-1.55044763686011,-0.5733725,0.660420276137442,0.321630512532965,0,0,0,0,0.639428987083326,0.0710823132123886,-0.999802685644583,0.531902862493901,-0.819107301294472,0.477880956431665,-0.461223196874152,0.376617244413795,0.673084603119863,0.736184846538014,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,1,1.39441857821222,0.6910189,0.457354596051146,-0.273961249218371,1,0,0,0,0.417004106804287,-0.814301162473277,-0.999802685644583,0.218877840021168,-0.819107301294472,0.135155808834775,-0.461223196874152,0.0478723999121464,0.517242776974007,0.923766463010017,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,1,-0.772413409548551,-0.4023973,0.208822289716683,0.548063991363876,1,0,0,0,0.682044799919271,0.282510496339104,0.580051997819166,0.569457594593627,0.57637625786563,0.544303515951905,1.45052308479297,0.437481698705177,-1.23652549865702,-0.449337524704799,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,-0.401163921629645,0.01073288,-0.111591580800427,0.0538165501360088,0,0,0,0,0.460739507326818,0.270923338184517,0.580051997819166,0.307897053190225,0.57637625786563,0.271413584752846,1.45052308479297,0.174244340539299,-0.209178462385164,-0.0637204781451714,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,1.32006569599148,0.4056853,-0.111591580800427,-0.273961249218371,0,0,0,0,-0.517027675162101,0.436498060736713,0.377145499702568,-0.317530461189257,-0.819107301294472,-0.347227579150352,1.45052308479297,-0.515473821350967,-1.16086542619125,-0.861680656323528,0,0
"un3",0,0,0,1,0,0,1,"pije","un",0,1,0.0521357746681561,-0.8436082,0.0600980053644334,-0.696540329216849,0,0,0,0,0.635182832380373,-0.56731044306833,-0.199704064728293,0.486236772370842,-0.819107301294472,0.432524576170956,0.649628743511737,0.328657846222838,-0.818002285076297,-0.506080255369076,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,2.02663297338546,0.610325,-2.10721328109692,-0.696540329216849,0,0,0,0,-0.110163435455227,0.460526721031936,0.899898281558933,-0.437963851122138,1.16472852555793,-0.584007674539755,-0.461223196874152,-0.183332459471134,-1.40640091873288,-0.87953614006491,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,1,0.690604362091512,-0.06642858,-0.111591580800427,-0.273961249218371,0,0,0,0,0.163236041321631,1.04096498631613,1.4365938038406,-0.0963476553453465,1.72519347430244,-0.209978594710241,-0.461223196874152,0.614731132207587,0.613421723549866,0.726562476211446,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,-0.447777690569828,0.09958998,0.563508946756834,0.321630512532965,0,0,0,0,0.321377356136079,0.221118763229337,0.139173004431301,0.194981887248214,0.370311885669813,0.108992584321973,-0.461223196874152,0.0443041637873197,0.558834216401835,0.628305308151696,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,-0.737502507070468,-0.3564499,-0.111591580800427,0.0538165501360088,0,0,0,0,-0.278095697819466,1.12957216837308,1.50044224423968,-0.372811278788232,1.79186966478668,-0.512673361413398,-0.461223196874152,0.66118740255306,0.0922723073827304,0.0766701897823188,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,-0.337514194104233,-0.2861581,-0.563189567221186,0.0538165501360088,0,0,0,0,-0.286351118903531,1.12685183758505,1.50044224423968,-0.410482287115538,1.79186966478668,-0.553918632437136,-0.461223196874152,0.655801627390605,0.132720063521346,0.00431681206996236,0,0
"un3",1,0,0,0,0,0,0,"cade","un",0,0,0.340005697061324,0.08534925,-0.314657260886723,-0.696540329216849,0,0,0,0,-0.679722922983696,1.11736401976608,1.50044224423968,-0.891982934501258,1.79186966478668,-1.08110453962015,-0.461223196874152,0.608036897231365,0.0478620522418013,-0.0645048640825659,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,1,1.21157549223342,-0.2967062,-2.10721328109692,-2.310302932718,0,0,0,0,-2.90120525764799,-1.59166647582598,-0.999802685644583,-3.88865756035805,-0.819107301294472,-4.36210663118965,-0.461223196874152,-4.2659395625175,-0.765276370238229,0.828466784306403,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,0.722272617695038,0.7294854,0.208822289716683,1.21198947040586,0,0,0,0,0.903189693620193,0.968075520895323,1.36973267506522,0.814891351523253,1.65537116806671,0.78771967445062,-0.461223196874152,0.954365314673081,-0.246225676629838,0.816149668016801,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,1,-1.29466384903309,-0.7473965,-0.314657260886723,0.321630512532965,1,0,0,0,0.424138493098878,1.16633153030189,1.55325688389712,0.222618261633795,1.84702338431601,0.139251125366135,-0.461223196874152,0.868287019620711,-1.28298330436366,1.05027207827795,0,0
"un3",0,0,0,0,1,0,1,"pila","un",0,0,2.02663297338546,0.5690365,-0.314657260886723,-0.696540329216849,0,0,0,0,-0.133653778304666,-0.0332936376036175,0.442772210601736,-0.467006045206737,0.687357037829455,-0.615805420852668,-0.461223196874152,-0.520423074057071,-1.37053562499121,0.793913271590942,0,0
"un3",0,0,0,0,1,0,1,"pila","un",0,0,0.281640047034104,0.3506548,-0.563189567221186,-0.696540329216849,0,0,0,0,-0.412872399773742,0.9648360649458,1.36673393322651,-0.812216902652039,1.6522396165237,-0.993770227421116,-0.461223196874152,0.377864226364193,-1.3967128040669,0.908223611158948,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,-0.532073074773415,0.09656387,-0.883603437738295,0.548063991363876,0,0,0,0,-0.342573287416458,1.09125867227602,1.483762461432,-0.72530286831286,1.67117770452764,-0.0306507674610803,2.38479410280616,0.419102477714735,-1.82511970106731,1.11068378980556,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,-1.37895923323668,-0.4585115,-0.883603437738295,0.548063991363876,0,0,0,0,-0.303767438116701,1.09125867227602,1.483762461432,-0.677325407353488,1.67117770452764,-0.0162910906389486,2.38479410280616,0.425057457091015,-1.73253493686601,1.14552392812115,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,-0.0464119271070617,0.0774453,0.0600980053644334,1.21198947040586,0,0,0,0,0.898549298782877,0.622742735050201,1.05006051735536,0.809154217401444,-0.819107301294472,0.90745309272595,2.38479410280616,0.66779190143308,-1.39576611794488,1.31557521988576,0,0
"un3",0,0,0,0,1,0,1,"pila","un",0,0,0.139133257564711,0.2440811,-1.33520142415905,-0.273961249218371,0,0,0,0,0.242940174853449,-1.59166647582602,-0.999802685644583,-0.00140557488557234,-0.819107301294472,-0.106028315331006,-0.461223196874152,-0.183473440774174,1.93265130869559,0.253439161514389,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,0.717051248804112,0.6704417,0.208822289716683,0.321630512532965,0,0,0,0,0.648161767897002,1.29959038227611,1.67661367621641,0.499588566744086,1.97584346090355,0.442500648196692,-0.461223196874152,1.12150273445835,1.55596368726351,0.348367692093689,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,1,-1.6922644370631,-0.7153471,0.340006405620333,0.744209592531443,0,0,0,0,0.672047495604949,1.29984287950187,1.67661367621641,0.530125917833801,1.97584346090355,0.475935413496812,-0.461223196874152,1.13094605278639,0.506518719387843,0.370567543039216,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,-0.0513089214822794,-0.05786432,0.340006405620333,0.917222274284302,0,0,0,0,0.675553994203854,1.29984287950187,1.67661367621641,0.53445389690434,1.97584346090355,0.480674035521432,-0.461223196874152,1.13231209420708,0.530758686511922,0.399572806636105,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,1.64491434603749,0.6339201,0.457354596051146,0.744209592531443,0,0,0,0,0.50033987751497,-0.29953755494915,0.173192732032024,0.31826450548365,0.405838295141207,0.243972379857492,-0.461223196874152,0.17179080149241,0.702074436245411,0.414666212822542,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,0.350645518677499,0.390174,0.660420276137442,0.744209592531443,0,0,0,0,0.746579796830054,-0.374970980218803,0.0975644950045235,0.622129960336219,0.326860598794765,0.576668890958341,-0.461223196874152,0.480694572444471,0.925573635760978,0.418676745564511,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,-0.591684822268172,-0.5298776,0.563508946756834,0.917222274284302,0,0,0,0,0.765098918223832,-0.421982896229929,-0.999802685644583,0.652331279752738,-0.819107301294472,0.609735741566264,-0.461223196874152,0.503093463447642,0.767975941692164,0.410541642892425,0,0
"un3",0,0,0,0,1,0,1,"pila","un",0,1,2.60401378216595,-2.447322,0.749570057191825,0.548063991363876,0,0,0,0,0.253482698637812,0.367171422475205,0.810126734240533,0.0140178835460398,1.07098113326998,-0.0891414638401184,-0.461223196874152,0.0362178533399662,1.20279829726986,0.385837473177692,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,1,-1.10632278565612,-0.4947169,0.832109862302302,1.33980135428278,1,0,0,0,1.03237667975561,-0.421982896229929,-0.999802685644583,0.979323716654611,-0.819107301294472,0.967753545750029,-0.461223196874152,0.846507152785802,0.314743428375443,0.372333977658104,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,0.0788915546752236,0.06309625,0.832109862302302,0.744209592531443,0,0,0,0,0.976164701535153,-0.457940958704534,-0.999802685644583,0.909872382920421,-0.819107301294472,0.891712600470887,-0.461223196874152,0.773568038434752,0.424143717911807,0.396538766180964,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,-0.0661187811260756,0.05359929,-0.314657260886723,0.321630512532965,0,0,0,0,0.669839597405959,-0.00608005020252225,0.368022554211799,0.535326167619357,0.609296833117575,0.481629068148496,-0.461223196874152,0.405175152208631,1.51656151084754,0.279434691807754,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,-0.913004939589338,-0.4906324,0.563508946756834,0.321630512532965,0,0,0,0,0.892662770814619,-0.457940958704534,-0.999802685644583,0.80752808847015,-0.819107301294472,0.779657777683599,-0.461223196874152,0.666084109837267,1.44611615632972,0.394650876872215,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,0,0.914700588659838,0.4397936,0.660420276137442,0.0538165501360088,0,0,0,0,0.845317195856874,-0.457940958704534,-0.999802685644583,0.749571072971142,-0.819107301294472,0.716201742973457,-0.461223196874152,0.605216547565435,1.56518904935508,0.349869891777102,0,0
"un3",0,0,1,0,0,1,0,"abco","un",0,1,-1.26781005462935,-0.6896313,0.563508946756834,0.321630512532965,1,0,0,0,0.750298574436536,-0.457940958704532,-0.999802685644583,0.633439817886835,-0.819107301294472,0.589051839029761,-0.461223196874152,0.483253290146301,1.54623142461132,0.391784561946877,0,0
